인덱스,이름,주소,#태그,전화번호,홈페이지,운영시간/휴무일,이미지,입장료,주차시설,소개
2576,솔밭민박,강원도 속초시 설악산로 25-1,#강원도#춘천#관광지#민박,033-635-2002,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10235_I_10.JPG&w=454&h=242,30000~80000원,주차 가능무료주차,강원도 속초시 설악산로에 위치한 솔밭민박은 깔끔하고 아늑한 객실에서 여행의 고단함을 풀 수 있는 민박집이다. 원룸식으로 구성되어 있는 3개의 객실이 있으며 다른 곳보다 비교적 저렴한 가격으로 이용할 수 있고 야외에 테이블을 갖추고 있어 여름철 시원하게 야외에서 식사를 즐길 수 있다. 객실 내에는 TV 에어컨 냉장고 커피포트 등이 구비되어 있다.
2577,설악촌민박,강원도 속초시 상도문길 55,#강원도#춘천#관광지#민박,010-3126-6531,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10234_I_10.JPG&w=454&h=242,50000~80000원,주차 가능무료주차,강원도 속초시 상도문길에 있는 설악촌민박은 설악산이 바로 보이는 풍경에 아이들의 볼거리와 즐길 거리가 잘 되어 있는 한옥 민박집이다. 3개의 객실이 있으며 가정집을 개조해 민박으로 사용하여 편안하게 내 집처럼 머물다 갈 수 있는 곳이다. 마당에는 주인이 직접 키우는 텃밭과 꽃들이 있으며 나무로 만든 그네와 자그마한 연못 불을 지피기 위해 패놓은 장작들이 쌓여 있어 시골의 정취를 느끼게 해준다.
2578,설악민박,강원도 속초시 상도문길 9-9,#강원도#춘천#관광지#민박,033-636-8435,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10233_I_01.JPG&w=454&h=242,30000~50000원,주차 가능무료주차,강원도 속초시 상도문길에 위치한 설악민박은 넓은 마당과 주변의 잘 조성된 연못에서 기분 전환하며 쉴 수 있는 콘도식 민박집이다. 다른 곳보다 비교적 저렴해 부담 없이 즐기기에 좋다. 6개의 객실이 있으며 객실에 취사시설과 냉장고 TV 등이 갖춰져 있고 침대가 없는 구조로 되어있으며 야외의 정자에 앉아 주변 경치를 감상하며 머무를 수 있는 곳이다.
2579,설순네민박,강원도 속초시 상도문길 60,#강원도#춘천#관광지#민박,010-9797-3954,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10232_I_07.JPG&w=454&h=242,30000~150000원,주차 가능무료주차,강원도 속초시 상도문길에 위치한 설순네민박은 수십 년 된 소나무 아래서 휴양을 즐길 수 있는 한옥 민박집이다. 일반 가정집이라 소소하고 편안하게 묵었다 갈 수 있으며 5개의 객실이 있다. 사방이 산으로 둘러싸여 있어 수려한 경치를 볼 수 있으며 야외에는 원목테이블이 갖춰져 있다. 야외에 마련되어 있는 수영장과 원목 테이블로 시원함과 정겨움을 느낄 수 있으며 밥을 먹고나서 산책을 하며 걷기에 좋은 곳이다.
2580,삼거리민박,강원도 속초시 상도문길 38,#강원도#춘천#관광지#민박,033-636-7350,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10231_I_01.JPG&w=454&h=242,40000~100000,주차 가능무료주차,강원도 속초시 상도문길에 위치한 삼거리민박은 깔끔하고 아늑하여 내 집처럼 편안하고 조용하게 쉬고 싶은 사람들에게는 제격인 민박집이다. 시골 고향집 같은 외관을 가지고 있고 2개의 객실이 있으며 객실은 온돌방으로 되어 있고 깨끗한 가구들로 갖춰져 있으며 복도에 있는 의자에 앉아 바깥 경치를 감상할 수 있다. 객실 내에는 냉장고 TV 에어컨 싱크대 등이 있다.
2581,대영민박,강원도 속초시 상도문길 11,#강원도#춘천#관광지#민박,010-5331-8960,http://www.daeyoungi.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10230_I_01.JPG&w=454&h=242,40000~100000원,주차 가능무료주차,강원도 속초시 상도문길에 위치한 대영민박은 대포동 한옥마을에 있는 전통 한옥 민박집이다. 설악산과 동해안에서 가까운 곳에 있는 곳으로 3개의 객실이 있어 조용하고 편안하게 머무를 수 있으며 내부에는 TV 냉장고 벽장 부엌 샤워시설 각종 식기가 갖춰져 있고 야외에 바비큐 파티를 즐길 수 있는 바비큐 시설을 갖추고 있다. 하루에 4인 기준 1팀만 숙박할 수 있다.
2582,단골민박,강원도 속초시 대포해맞이2길 2,#강원도#춘천#관광지#민박,033-635-7190 010-22,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10229_I_11.JPG&w=454&h=242,30000~50000원,주차 가능무료주차,강원도 속초시 상도문2길에 위치한 단골민박은 멀리 바다가 보이는 곳 2층에 있고 있어 보는 것만으로도 힐링이 되는 민박집이다. 단골 마트와 함께 운영 중으로 편의성이 좋으며 객실은 4실이 있어 조용하고 편안하게 머무를 수 있는 곳으로 야외에 테이블이 있어 함께하는 사람들과 오순도순 여유로운 시간을 보낼 수 있다. 또한 해수욕장이 바로 앞에 있어 해수욕을 즐기기에 적합하다.
2583,고향민박,강원도 속초시 설악산로4번길 19,#강원도#춘천#관광지#민박,033-635-2033,http://www.wooripension.com/pension/woori_m.asp?pension_code=w0204007&rsrm_date=2015-06-15&room_code,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10228_I_10.JPG&w=454&h=242,30000~350000원,주차 가능무료주차,고향 민박은 9개의 객실이 마련되어 있으며 침대방과 온돌방이 있다. 객실에는 에어컨 TV 냉장고 싱크대 가스레인지 커피포트 밥솥 취사도구 등이 갖춰져 있다. 깔끔하고 쾌적한 객실 내부를 자랑하며 펜션 앞에 바비큐장이 마련되어 있다. 입실시간은 오후 2시부터이고 퇴실 시간은 12시까지이다. 고향 민박은 객실에서도 동해의 수려한 경관이 한눈에 들어오는 전망이 멋진 곳이다.
2584,속초훼미리민박,강원도 속초시 상도문길 52,#강원도#춘천#관광지#민박,033-636-8041,http://www.family.tc.to,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10215_I_01.JPG&w=454&h=242,30000~60000원,주차 가능무료주차,속초 훼미리민박은 속초시 도문동의 설악산 가는 길옆 한옥마을에 있으며 설악산과 동해안을 찾아 여행하는 관광객들에게 자연의 맑고 신선한 공기와 함께 편안한 휴식을 제공하고 있다. 깨끗한 시설과 풋풋한 시골 마을의 정취를 만끽할 수 있으며 유서가 깊은 학무정과 노송 숲 그리고 쌍 천의 아름다움이 투숙객들의 여행을 더욱 풍성하게 만들어 줄 것이다.
2585,설악한옥민박,강원도 속초시 상도문길 58,#강원도#춘천#관광지#민박,010-5159-7946,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10214_I_10.JPG&w=454&h=242,40000~200000원,주차 가능무료주차,속초시 설악동에 있는 설악 한옥 민박은 전통적인 양식의 순수한 한옥 건물을 갖춘 민박으로 에어컨 목욕시설 주방 야외 바비큐 장 등을 모두 갖춘 펜션 식의 온돌형 숙박시설이다. 마을에서는 소망을 이루어주는 동해의 장관 일출로 새해를 맞이할 수 있으며 벚꽃 축제와 봄 길 산책로 여름 풀장 송림욕 등 사계절을 풍성하게 즐길 수 있는 다양한 여행 요소들을 두루 갖추고 있다. 설악권 여행을 즐기는 여행객들이 한옥의 정취와 함께 즐거운 추억을 남기고 갈 수 있는 곳이다.
2586,설악솔민박,강원도 속초시 상도문1길 34,#강원도#춘천#관광지#민박,033-636-7630,http://www.soraksol.com,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10213_I_01.JPG&w=454&h=242,30000~70000원,주차 가능무료주차,설악 솔 민박은 속초시 대포동의 민박업소로 설악산 소공원까지 자동차로 5분 거리에 있으며 속초 8경의 하나인 학무정과는 400m 거리에 있는 설악권 관광을 하는데 최적의 위치게 자리 잡고 있다. 그뿐만 아니라 횟집 타운으로 유명한 대포항 동명항 장사항 물치항이 5분에서 10분 거리에 있으며 속초해수욕장 설악해수욕장 낙산해수욕장 등도 10분 이내의 거리에서 만나볼 수 있는 속초 관광의 메카와도 같은 숙박업소이다.
2587,부흥민박,강원도 속초시 설악산로 503,#강원도#춘천#관광지#민박,033-636-7466,http://www.buhung.pe.kr,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10212_I_01.JPG&w=454&h=242,30000~80000원,주차 가능무료주차,설악산으로 향하는 길목에 자리하고 있는 부흥민박은 설악 권을 여행하는 관광객들의 쉼터이다. 속초시 도문동의 한옥마을에 있는 민박답게 멋지고 화려한 외관의 한옥 건물을 자랑한다. 슈퍼를 함께 운영하고 있어서 투숙객들이 잠시 머물다 가는 데 불편함이 없다. 후덕한 시골 인심으로 방문객들을 맞이하고 있으며 수려한 경관을 자랑하는 설악산의 맑은 공기와 함께 일상에 지친 심신의 피곤을 말끔하게 씻어주는 숙박업소이다.
2588,복돌네민박,강원도 속초시 상도문길 50,#강원도#춘천#관광지#민박,033-636-7874,http://www.bokdol.co.kr,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10211_I_14.JPG&w=454&h=242,30000~100000원,주차 가능무료주차,복돌네 민박은 MBC 코미디언 50명이 총출동했던 미니시리즈 『나비야 청산 가자』 차인표 윤손하의 『영웅반란』  최불암 김혜자 등 다수 연예인이 출연했던 SBS 창사특집 드라마 KBS2에서 진행했던 『양정고등학교 54회 수학여행단』과 채시라 이호성이 출연한 KBS2 인기 수목드라마 『투명인간 최장수』의 촬영 장소로 사용되는 등 다수의 방송 출연으로 이름을 알린 설악산 관광의 명소와도 같은 숙박시설이다. 속초시 도문동에 있어 설악권 관광을 편리하게 즐길 수 있으며 대대적인 개보수 작업을 통해 깔끔한 시설로 관광객들을 맞이하고 있는 민박이다.
2589,베들레햄민박,강원도 속초시 설악산로 514,#강원도#춘천#관광지#민박,033-636-7936,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10210_I_09.JPG&w=454&h=242,30000~150000원,주차 가능무료주차,베들레헴 민박은 설악산 관광의 허브라 불리는 속초시 도문동에 있어 설악산의 맑고 신선한 공기와 함께 하룻밤을 지낼 수 있는 숙박업소이다. 사방이 설악산 자락으로 둘러싸여 있어서 사계절의 풍경이 매우 아름다우며 아침에는 상쾌한 공기와 함께 하루의 여행을 시작할 수 있다. 가을과 겨울의 경치는 한 폭의 동양화와도 같은 모습으로 감탄을 자아내게 한다. 설악 권을 여행하는 길에 들러 편안한 잠자리와 함께 베들레헴 민박을 즐겨보는 것도 좋다.
2590,대청봉민박,강원도 속초시 설악산로 502-3,#강원도#춘천#관광지#민박,033-636-8045,http://www.daechungbong.co.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10209_I_01.JPG&w=454&h=242,30000~250000원,주차 가능무료주차,대청봉민박은 한옥마을로 유명한 속초시 도문동에 있는 숙박업소이다. 설악산의 깊은 계곡에서 흘러나오는 시원한 물과 신선한 공기가 기분을 상쾌하게 하는 천혜의 경치 좋은 곳에 자리 잡고 있어 한여름에도 시원한 피서를 즐길 수 있다. 설악산 소공원을 향해 가는 길목에 있어 속초의 설악 권을 여행하기에 최적의 위치에 있다. 설악 권을 여행하는 관광객들이 많이 찾고 있는 곳이지만 마을에서 운영하는 무료풀장이 바로 옆에 있어 피서철에는 물놀이도 쉽게 즐길 수 있는 곳이다.
2591,그때민박,강원도 속초시 설악산로4번길 7,#강원도#춘천#관광지#민박,033-636-5525,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10208_I_11.JPG&w=454&h=242,40000~80000원,주차 가능무료주차,속초시 대포동의 해안가 인근에 자리 잡고 있는 그때 민박은 속초의 해안권과 설악 권을 동시에 여행하며 머물기에 좋은 숙박업소이다. 대포항의 인근에 있어 해산물을 구하기도 쉽고 조용하며 편안한 것이 특징이다. 7번 국도를 여행하기에 가장 좋으며 설악산으로 오르는 도로의 바로 옆에 있어 편안하게 설악 권을 여행할 수 있다. 한계령에서 바다로 나오는 곳의 바로 직전에 있는 민박이다.
2592,수미민박,강원도 속초시 대포항길 55,#강원도#춘천#관광지#민박,010-6493-2127,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10203_I_02.JPG&w=454&h=242,40000~80000원,주차 가능무료주차,수미 민박은 강원도 속초시 대포항길에 있는 민박집이다. 속초의 청정 자연에 있는 수미 민박은 기존에 있던 민박집을 새롭게 고쳐 깨끗하고 큰방을 갖추고 있어서 가족 단위 숙박객에게 인기가 많다. 객실에는 TV 에어컨 침대 등 기본적인 숙박 시설이 갖춰져 있으며 취사가 가능한 주방에는 냉장고 싱크대 커피포트 주방용품 전자레인지 등이 갖춰져 있어 숙박에 편리하다.
2593,설악비치타운리조텔,강원도 속초시 해오름로 196,#강원도#춘천#관광지#민박,033-637-6230,http://www.beachtown.co.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10202_I_01.JPG&w=454&h=242,40000~250000원,주차 가능무료주차,설악 비치타운 리조텔은 속초해수욕장 입구에 있어 객실 안에서 맑은 동해를 눈앞에서 감상할 수 있는 곳이다. 10평 15평 20평 25평의 4가지 규모의 콘도식 원룸이 있으며 총 40개의 객실이 마련되어 있다. 객실 내부는 청결하게 관리되고 있으며 깔끔한 인테리어로 꾸며져 있다. 기본적인 숙박 시설들을 갖추고 있다. 입실은 오후 2시부터이며 퇴실은 정오다.
2594,바람꽃민박,강원도 속초시 바람꽃마을길 102,#강원도#춘천#관광지#민박,010-2777-5485,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BI10170_I_01.JPG&w=454&h=242,70000~100000원,주차 가능무료주차,바람꽃 민박은 강원도 속초시 바람꽃 마을에 있는 민박집으로 속초시 바람꽃 마을 부녀회에서 운영하고 있다. 객실은 총 2개로 객실 내에는 침대 에어컨 식탁 TV 싱크대 커피포트 주방용품 등이 갖춰져 있어 보다 편리하게 즐길 수 있다. 부녀회에서 운영하는 민박집이라 아기자기하게 잘 꾸며 놓았으니 속초를 찾게 된다면 바람꽃 민박에서 머무는 것을 추천한다.
2595,몰디브모텔,강원도 속초시 청호로1길 27,#강원도#춘천#관광지#모텔,070-7345-9997,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BE10291_I_01.JPG&w=454&h=242,30000~80000원,주차 가능무료주차,닭강정으로 유명한 강원도 속초시에 여행을 간다면 속초 몰디브 모텔에 숙박을 해보는 것도 좋다. 몰디브 모텔은 하얀 외관가 같이 실내 장식도 하얀 톤으로 하여 깨끗하고 깔끔한 느낌을 준다. 일반실 특실 트윈실 가족실로 운영되고 있다. 내부에 편의시설로 TV와 컴퓨터가 있어 웹서핑을 즐길 수 있다. 화장실이 굉장히 넓은 것도 장점이다. 다만 화장실에 욕조가 없으므로 사전이 이를 알아두고 가면 좋다.
