인덱스,이름,주소,#태그,전화번호,홈페이지,운영시간/휴무일,이미지,입장료,주차시설,소개
3497,I am A burger(弘大店)아이엠어버거(홍대점),首尔特别市麻浦区卧牛山路30街13(仓前洞),##한국#음식,+82-2-338-8507,,,http://tong.visitkorea.or.kr/cms/resource/34/2470234_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3498,Tailor Coffee(테일러커피),首尔特别市麻浦区卧牛山路33街46(西桥洞),##한국#음식,http://www.tailorcoffee.com (韩),,,http://tong.visitkorea.or.kr/cms/resource/97/2470297_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3499,昭福(소복),首尔特别市麻浦区和谐广场路58(西桥洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/92/2470192_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3500,客再来炒年糕店(또보겠지 떡볶이),首尔特别市麻浦区小桥路6街34-5(西桥洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/05/2470105_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3501,尊夫人炸猪排(사모님돈가스),首尔特别市麻浦区卧牛山路39-13(上水洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/79/2470179_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3502,别味餐厅(맛이차이나),首尔特别市麻浦区瓮幕路68(上水洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/23/2470123_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3503,Mobssie(몹시),首尔特别市麻浦区卧牛山路27街34(西桥洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/45/2470145_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3504,尹氏麦坊(윤씨밀방),首尔特别市麻浦区卧牛山路街15,##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/84/2470284_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3505,屋顶月光(옥상달빛),首尔特别市麻浦区卧牛山路13街2(西桥洞),##한국#음식,,,,http://tong.visitkorea.or.kr/cms/resource/68/2470268_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3506,Oola西餐厅(울라 레스토랑),首尔特别市麻浦区麻浦大路4da街31(麻浦洞 Optima大厦7层),##한국#음식,+82-2-711-0700,http://www.oola.co.kr,,http://tong.visitkorea.or.kr/cms/resource/90/2461690_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3507,Niwa(니와),首尔特别市龙山区二村路75街22(二村洞)서울특별시 용산구 이촌로75길 22 (이촌동),##한국#음식,+82-2-790-0917,,,http://tong.visitkorea.or.kr/cms/resource/48/1805348_image2_1.jpg,,,      在这里可以品尝到传统的日本料理和酒水。店主为追求正宗的日式料理风味，特与运营广岛酒场连锁店的公司进行合作，构建了完美的日式料理制作体系。食客即使不用前往日本，也可感受到日本酒场的氛围，品尝到美味的日餐，餐厅菜品不仅十分丰富，还会定期更换，推出新品。公社认证/推荐 none管理者 Niwa休息日 每月1号、节日当天营业时间 17:30 ~ 01:30菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3508,Cafe74(카페74),首尔特别市江南区宣陵路158街15(清潭洞),##한국#음식,+82-2-542-7412,http://www.cafe74.co.kr,,http://tong.visitkorea.or.kr/cms/resource/38/1491538_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3509,平壤豆奶奶饭店(피양콩 할마니),首尔特别市江南区三成路81街30(大峙洞),##한국#음식,+82-2-508-0476,piyang.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/32/2478132_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3510,忠武路八爪鱼烤肉店(충무로 쭈꾸미 불고기),首尔特别市中区退溪路31街11(笔洞1街),##한국#음식,+82-2-2279-0803,jjubulgogi.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/22/2478122_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3511,老奶奶家饭店(할매집),首尔特别市钟路区社稷路12街1-5(内资洞),##한국#음식,+82-2-735-2608,halmaejip.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/45/2478145_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3512,Jungin面屋(정인면옥),首尔特别市永登浦区国会大路76街10(汝矣岛洞),##한국#음식,+82-2-2683-2615,junginmyeonok.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/05/2478105_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3513,LIMBYUNGJOO SANDONG刀削面(임병주 산동 칼국수),首尔特别市瑞草区江南大路37街63(瑞草洞),##한국#음식,+82-2-3473-7972,sandongkalguksu.modoo.at/,,http://tong.visitkorea.or.kr/cms/resource/86/2478086_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3514,意大利斋(이태리재),首尔特别市钟路区栗谷路1街74-9(昭格洞),##한국#음식,italyjae.modoo.at/ (Korean only),,,http://tong.visitkorea.or.kr/cms/resource/83/2478083_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3515,乌斤乃烤鸡排(오근내닭갈비),首尔特别市龙山区二村路29街15(汉江路3街),##한국#음식,+82-2-797-0131,ogeunnae.modoo.at/,,http://tong.visitkorea.or.kr/cms/resource/52/2478052_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3516,吴家猪蹄 (오가네족발),首尔特别市江南区论岘路36街21(道谷洞),##한국#음식,+82-2-575-6608,oganejokbal.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/49/2478049_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3517,Oh!统营(오통영),首尔特别市江南区宣陵路158街10(清潭洞),##한국#음식,+82-2-544-2377,ohtongyoung.modoo.at/,,http://tong.visitkorea.or.kr/cms/resource/62/2478062_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3518,站前会馆(역전회관),首尔特别市麻浦区土亭路37街47(盐里洞),##한국#음식,+82-2-703-0019,www.yukjeon.com,,http://tong.visitkorea.or.kr/cms/resource/45/2478045_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3519,SUBARU(스바루),首尔特别市瑞草区方背路42街7(方背洞),##한국#음식,+82-2-596-4882,,,http://tong.visitkorea.or.kr/cms/resource/15/2478015_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3520,北莫谷(북막골),首尔特别市钟路区三清路124-6(三清洞),##한국#음식,+82-2-730-0980,www.7300980.com,,http://tong.visitkorea.or.kr/cms/resource/09/2478009_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3521,富村生牛肉(부촌육회),首尔特别市钟路区钟路200-12(钟路4街),##한국#음식,+82-2-2267-1831,,,http://tong.visitkorea.or.kr/cms/resource/89/2477789_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3522,BUA(부아),首尔特别市龙山区普光路59街9(梨泰院洞),##한국#음식,+82-2-792-3340,bua.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/84/2477784_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3523,釜山饭店(부산식당),首尔特别市钟路区仁寺洞11街12(贯勋洞),##한국#음식,+82-2-733-5761,busan180.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/59/2478159_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3524,本平壤芳夷店(봉피양 방이점),首尔特别市松坡区良才大路71街1-4(芳夷洞),##한국#음식,+82-2-415-5527,www.ibjgalbi.com,,http://tong.visitkorea.or.kr/cms/resource/75/2477775_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3525,百年屋(백년옥),首尔特别市瑞草区南部循环路2407(瑞草洞),##한국#음식,+82-2-523-2860,baengnyeonok.modoo.at,,http://tong.visitkorea.or.kr/cms/resource/53/2478153_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3526,木川家(刀削面)목천집(앵콜칼국수),首尔特别市瑞草区孝宁路52街69(瑞草洞),##한국#음식,+82-2-525-8418,,,http://tong.visitkorea.or.kr/cms/resource/68/2477768_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3527,饺子屋(만두집),首尔特别市江南区狎鸥亭路338(新沙洞),##한국#음식,+82-2-544-3710,,,http://tong.visitkorea.or.kr/cms/resource/54/2477754_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3528,DAESUNG家(대성집),首尔特别市钟路区社稷路5(杏村洞),##한국#음식,+82-2-735-4259,,,http://tong.visitkorea.or.kr/cms/resource/51/2477751_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3529,绫罗岛江南店(능라도 강남점),首尔特别市江南区彦州路107街7(驿三洞),##한국#음식,+82-2-569-8939,http://neungrado.modoo.at/,,http://tong.visitkorea.or.kr/cms/resource/42/2465942_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3530,口福饺子(구복만두),首尔特别市龙山区厚岩路10(南营洞),##한국#음식,+82-2-797-8656,,,http://tong.visitkorea.or.kr/cms/resource/41/2477741_image2_1.jpg,,,菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3531,Tuktuk Noodle Thai(툭툭누들타이),首尔特别市麻浦区成美山路161-8(延南洞)서울특별시 마포구 성미산로 161-8 (연남동),##한국#음식,+82-70-4407-5130,http://blog.naver.com/tuktuknoodle,,http://tong.visitkorea.or.kr/cms/resource/96/1906596_image2_1.jpg,,,      [位于首尔麻浦区延南洞的泰国料理店，Tuktuk Noodle Thai]      Tuktuk Noodle Thai是一家主营泰式料理的餐厅，可为游客提供泰式烤鸡、冬阴功汤、泰式海鲜汤等多种美食。公社认证/推荐 none管理者 Tuktuk Noodle Thai营业时间 中餐 11:30 ~ 15:30  晚餐 17:00 ~ 22:00 周末营业时间不同菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3532,笔洞面屋(필동면옥),首尔特别市中区西厓路26(笔洞3街)서울특별시 중구 서애로 26,##한국#음식,+82-2-2266-2611,,,http://tong.visitkorea.or.kr/cms/resource/45/399445_image2_1.jpg,,,      北方饮食的最大特征就是清淡，这一点在平壤冷面中也得到了体现，平壤冷面较咸兴冷面相比更为清淡。因此，对于习惯食用各种化学调味品的食客来说，笔洞面屋的冷面味道多少有些生疏，而喜欢清淡饮食的朋友则将这里的冷面视为美味。浓郁清爽的面汤与弹性十足的面条堪称绝配。馅大味美的平壤式饺子也是该店的代表美食，深受食客的喜爱。公社认证/推荐 none管理者 笔洞休息日 每月第二、四、五周周日营业时间 11:00 ~ 21:00菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3533,龙水山(秘苑店)용수산(비원점),首尔特别市钟路区昌德宫1街2(苑西洞),##한국#음식,+82-2-743-5999,http://www.yongsusan.co.kr/bw/main_bw_ko.asp,,http://tong.visitkorea.or.kr/cms/resource/79/1845179_image2_1.jpg,,,      古代首都开城北有松岳山，南有龙水山。开城作为饮食文化极为发达的地方之一，其独特味道的美食经代代相传已成为韩民族固有的传统饮食。龙水山餐厅将“美食之都”开城的实际地名作为店名，可见它对民族饮食自豪感之深，对自身传承下来的手艺具有极高的自信心。开城饮食的一大特征是注重食物原本的味道，可让人真切地感受到食物本身所具有的丰富味道，这一点深受外国游客的喜爱。公社认证/推荐 none管理者 龙水山(秘苑店)营业时间 午餐 12:00 ~ 15:00 晚餐 18:00 ~ 22:00菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3534,湧金屋(용금옥),首尔特别市中区茶洞街24-2(茶洞)서울특별시 중구 다동길 24-2,##한국#음식,+82-2-777-1689,,,http://tong.visitkorea.or.kr/cms/resource/34/1186034_image2_1.jpg,,,      在用羊小肠通宵熬制而成的浓汤中加入豆腐、油豆腐、大葱、洋葱、平菇、木耳及各种调料继续熬煮后，将提前蒸好的泥鳅整条放入汤中再次微火慢熬。出锅的泥鳅汤香辣鲜美，将整条泥鳅放入口中咀嚼感觉极其微妙。在这里可以品尝到与庆尚道、全罗道做法截然不同的首尔式泥鳅汤。公社认证/推荐 none管理者 湧金屋营业时间 平日 10:30 ~ 22:00  周末、公休日 10:30 ~ 20:00菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3535,安东韩牛排骨(안동한우갈비),庆尚北道安东市庆东路677-10(云兴洞)경상북도 안동시 경동로 677-10,##한국#음식,+82-54-857-6337,,,http://tong.visitkorea.or.kr/cms/resource/13/400913_image2_1.jpg,,,      安东韩牛排骨店位于安东排骨胡同中，这里的招牌菜为烤生牛排和蘸着蒜蓉酱料食用的炭烤味蒜蓉腌制排骨。公社认证/推荐 none管理者 安东韩牛排骨休息日 年中无休营业时间 10:00 ~ 23:00菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
3536,Terarosa(林唐店)테라로사(임당점),江原道江陵市文化之街9(林唐洞),##한국#음식,+82-33-648-2710,www.terarosa.com,,http://tong.visitkorea.or.kr/cms/resource/69/622669_image2_1.jpg,,,      2003年在江陵市内开业的Terarosa店铺精致小巧，主要出售产地各地的咖啡、浓缩咖啡创新饮品、新鲜的面包和甜点等。公社认证/推荐 none管理者 Terarosa休息日 年中无休营业时间 09:00 ~ 22:00菜单介绍 菜单价格依实际情况可能会有变动。具体咨询请直接与餐厅联系！
